gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceBundleCount,ChargePerMonth
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,2,2,0,1,3,-0.6468276429835875,-0.9857942474976384,1,-0.661003705729825,-0.6447306845655214
1,0,0,0,1.0843365120829946,1,2,2,1,1,1,1,1,1,2,0,3,-1.3215172250510334,-0.339373035144333,0,-0.661003705729825,-1.2972592317639096
1,0,0,0,-1.2367242199587352,1,0,1,0,0,2,0,2,2,0,0,2,1.003336778181373,-0.9272051559056929,1,0.30898256355971704,0.8045373523092335
1,0,0,0,-1.0331224013585834,0,1,0,2,0,2,0,0,0,1,0,3,-0.9791870430168121,-0.8889545968618547,0,-0.661003705729825,-0.8922301729852753
0,0,0,1,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,1,2,-0.6717545979860794,-0.7937473230249428,1,-1.145996840374596,-0.8186428489904918
1,0,1,1,1.0843365120829946,1,0,0,0,2,2,2,2,2,1,0,1,0.39844267012090406,0.998028864342297,0,1.278968832849259,0.4047499215463592
1,0,1,1,1.1657772395230555,1,2,0,0,0,2,2,2,2,2,1,0,0.5396954151350245,1.1896125467504481,0,1.278968832849259,0.5569602851387602
1,0,1,1,1.6137012404433893,1,2,1,2,0,2,0,2,2,2,1,0,1.3556377422165908,2.321732034205961,0,1.278968832849259,1.3247325605290565
0,0,1,1,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,0,3,-1.5275800530716328,-0.894932625409075,0,-1.145996840374596,-1.5051181177976285
0,0,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,1,0,3,-1.3248408190513656,-0.30187248706213876,0,-0.661003705729825,-1.3195202344489563
1,0,1,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3730329320561832,-0.9954340942693556,1,-1.630989975019367,-1.36853654983897
0,0,0,0,-0.9109613101984924,1,0,0,0,2,0,2,0,2,1,0,3,0.004596781081533054,-0.7033268838549933,0,0.30898256355971704,0.12561738852070534
0,0,1,1,1.3286586944031769,1,0,0,2,2,2,0,0,0,1,0,0,-0.11339080593026184,0.7034069112918347,0,0.30898256355971704,-0.1709761115268322
0,0,1,0,1.2064976032430856,1,2,1,2,2,2,2,2,2,2,0,3,1.6348196382444997,2.034588131626007,0,2.248955102138801,1.5366781784583492
0,0,1,0,0.9214550572028734,1,2,0,2,2,2,2,2,2,1,1,2,0.8438042661654253,1.1634945179684963,0,2.248955102138801,0.816101381943725
0,0,1,0,-0.30015585439803716,1,2,0,0,2,0,0,0,0,0,0,2,-0.3543513709543497,-0.4000356864537648,0,-0.176010571085054,-0.3260573470858608
1,0,0,0,-1.2774445836787656,0,1,0,2,0,0,0,0,0,0,0,3,-1.1653083070354178,-0.9926767010280179,1,-1.145996840374596,-1.1614982588568623
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,1,-0.4972659129686364,-0.9838089243638752,0,-0.661003705729825,-0.4956631150584037
0,0,1,0,1.0843365120829946,1,2,1,0,2,0,0,2,2,0,0,2,1.2077378092018058,1.6589208764261434,1,0.7939756982044881,1.2458166602343526
1,1,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,0,-1.341458789053027,-0.32254190679920697,0,-0.661003705729825,-1.3437695942802357
1,0,1,0,0.14776814652229667,1,2,1,0,0,0,0,2,2,0,1,0,1.0049985751815391,0.5119997020511293,0,0.30898256355971704,1.02027125151259
0,0,0,0,-1.1960038562387048,1,2,0,0,0,0,0,0,0,0,1,3,-0.4690153639658123,-0.9390288581245493,1,-0.661003705729825,-0.4746832349055499
1,0,1,0,1.1657772395230555,1,2,0,2,0,2,0,0,2,2,1,3,0.17077648109814536,0.8589680083951486,0,0.7939756982044881,0.14997052205275188
1,0,0,1,-0.2594354906780068,0,1,0,0,2,0,0,2,0,1,1,0,-0.8246399220013625,-0.5541188207797216,0,-0.661003705729825,-0.8410029844165595
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.3111446489500306,-0.9813383000196366,1,-0.661003705729825,-0.31015680633843506
0,1,1,0,-1.2774445836787656,1,2,1,0,2,0,0,2,0,0,1,2,0.85876043916692,-0.9658086612844221,1,0.30898256355971704,0.8558828484727962
1,0,1,1,1.4508197855632678,1,0,1,2,2,2,0,2,2,2,1,1,1.2791950802089493,2.115324605732378,0,1.278968832849259,1.3009421017463345
1,1,1,0,-1.2367242199587352,1,2,1,0,0,0,0,2,0,0,1,3,0.7341256641544608,-0.9368008843855484,1,-0.176010571085054,0.4442907260003659
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,0.9800716201790471,2.0162128630657317,0,1.278968832849259,1.006123634962146
0,0,1,0,1.5729808767233588,0,1,0,0,0,2,2,0,2,2,1,2,-0.5886647479777732,0.43406473947795743,0,-0.176010571085054,-0.6226621523661889
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,1,-1.4694171580658184,-0.4530438141252429,0,-1.145996840374596,-1.4172377674791126
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,-0.9759779275584759,0,-1.145996840374596,-1.5859267553701835
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.9748087928241488,0,-1.145996840374596,0.18010986670719645
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,1,0.5396954151350245,1.5310219483199305,0,1.7639619674940301,0.500145056056428
1,0,1,1,-0.46303730927815856,1,2,0,2,0,0,0,2,2,1,1,0,0.37019212111808014,-0.32205660558873156,0,0.7939756982044881,0.29928505058299265
0,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.33148800705203,-0.20699610041418742,0,-0.661003705729825,-1.3006046621387002
0,1,1,0,-0.13727439951791576,1,2,1,0,0,2,0,2,2,0,1,0,1.1396041321949948,0.2969671475186415,1,0.7939756982044881,1.227637948059704
0,1,0,0,1.4915401492832983,1,2,1,2,0,2,2,2,2,2,0,1,1.5118466602322065,2.2887756701854918,0,1.7639619674940301,1.4397428312621077
0,0,1,0,1.2879383306831464,1,2,0,2,0,2,2,2,2,2,1,1,0.6726391751483144,1.4138437651360387,0,1.7639619674940301,0.6933577900518415
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,1,-1.4960059100684764,-0.8756749910115718,0,-1.145996840374596,-1.534788297497603
0,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,1,0,2,-1.3580767590546883,-0.9627644991459852,0,-0.661003705729825,-1.3378948827736183
0,0,0,0,0.7992939660427822,1,2,1,2,2,0,2,2,2,1,1,1,1.5450826002355291,1.604456845123239,1,1.7639619674940301,1.6236763875687514
1,0,0,0,-1.2367242199587352,1,0,0,2,0,2,0,0,0,0,1,3,-0.32111543095102724,-0.9557717498859525,1,-0.176010571085054,-0.2679209949780851
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9969782344845048,0,-1.145996840374596,-1.4844779927889507
1,0,0,0,-0.5851984004382496,0,1,0,0,0,0,0,0,0,0,0,3,-1.3165318340505352,-0.7954238181156762,0,-1.630989975019367,-1.2678699319125586
0,0,0,0,-1.2367242199587352,1,2,0,0,2,0,0,0,0,0,0,3,-0.35268957395418365,-0.9609335900337368,0,-0.176010571085054,-0.46170883533733786
0,0,1,0,-0.5444780367182193,1,0,0,0,2,0,0,0,2,0,1,3,-0.16490651293541178,-0.506868130196157,0,-0.176010571085054,-0.17372946933338307
0,0,0,0,0.3106496014024181,1,2,1,0,0,0,0,0,2,0,0,0,0.6344178441444933,0.5525885305636219,0,-0.176010571085054,0.779899795682363
0,1,1,1,1.369379058123207,1,2,1,0,2,2,0,2,2,1,1,2,1.3340343812144315,2.0346101907719376,0,1.278968832849259,1.3135504015201538
1,0,0,0,-0.46303730927815856,1,2,1,0,0,0,0,0,0,0,0,3,0.3502505571160864,-0.3128138234437672,0,-0.661003705729825,0.3323323054102317
1,0,0,0,-0.9924020376385531,1,0,0,0,2,0,2,2,0,0,1,2,0.06275967608734737,-0.7759455922588658,0,0.30898256355971704,0.011787736138742871
0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,1,1.4869197052297147,2.4596678737106434,0,1.7639619674940301,1.4685781642525142
0,0,0,0,0.6364125111626608,1,2,0,0,2,2,2,2,0,1,1,0,0.3020584441112687,0.5742726710135025,0,1.278968832849259,0.3262789001405644
1,0,0,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,1,0,-1.5109620830699715,-0.36699108584957246,0,-1.145996840374596,-1.450223657573708
1,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.7760723832586203,2.7650767491212194,0,2.248955102138801,1.7870720685466566
0,0,0,0,-0.748079855318371,1,0,0,0,2,0,0,0,0,1,0,1,-0.4424266119631542,-0.684664846397619,0,-0.661003705729825,-0.42314055941724243
1,0,0,0,-1.0738427650786138,1,0,0,0,2,0,0,2,0,0,0,2,-0.17653909193657447,-0.8480128220144709,0,-0.176010571085054,-0.1710270747984585
0,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,0,-1.504314895069307,-0.9354773356297063,0,-1.145996840374596,-1.4855131842438611
0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.502653098069141,-0.8818736110180992,0,-1.145996840374596,-1.5980811209231331
1,0,0,0,1.3286586944031769,1,2,1,2,0,0,2,0,2,1,0,2,0.9568064621767214,1.671869595087466,0,0.7939756982044881,0.9477441455793193
0,0,1,1,1.002895784642934,1,0,0,2,0,2,2,0,0,1,1,3,-0.18152448293707302,0.43880745585305847,0,0.30898256355971704,-0.24242259493081486
1,0,1,0,-0.7888002190384014,1,2,1,0,0,2,0,2,2,0,1,1,1.245959140205627,-0.4062122473143615,1,0.7939756982044881,1.3176100894076632
1,1,0,0,-0.5444780367182193,1,0,1,0,0,2,0,2,2,0,1,1,1.0349109211845293,-0.2214007227069361,1,0.30898256355971704,0.9543894879716521
0,0,1,0,0.9621754209229036,1,2,1,2,2,2,0,2,2,1,0,0,1.4968904872307114,1.6896933849994733,0,1.7639619674940301,1.468745766678547
0,0,1,0,-0.748079855318371,1,0,1,0,0,0,0,0,2,0,1,2,0.4433111891253892,-0.5105961258584456,0,-0.661003705729825,0.5104246715197938
1,0,1,0,0.7992939660427822,0,1,0,2,0,0,0,0,2,0,1,2,-0.8263017190015288,-0.114193273483722,0,-0.661003705729825,-0.8579482722323257
0,0,0,0,1.0436161483629645,1,0,0,2,2,2,2,0,0,2,1,1,0.004596781081533054,0.6687078747428397,0,0.7939756982044881,0.02238952448730925
0,1,0,0,0.5956921474426305,1,2,1,0,2,0,2,2,0,0,1,2,1.0066603721817051,0.9815506823320624,1,0.7939756982044881,1.0295130884164296
0,0,0,0,1.4100994218432374,0,1,0,0,0,2,2,2,2,0,1,1,-0.3776165289566755,0.5732800094466208,0,0.30898256355971704,-0.3757415927235731
1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,1,-1.3248408190513656,-0.9838530426557368,0,-1.630989975019367,-1.322159972658978
1,1,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.8837927567140703,0,-1.145996840374596,-0.6187818854290971
1,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.6364814352446657,2.6012875905857533,0,2.248955102138801,1.6692458967412098
0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,0,-1.479387940066815,-0.612972622122836,0,-1.145996840374596,-1.5041736354267268
0,0,0,0,-1.1145631287986442,1,0,0,2,0,0,2,0,0,0,0,1,-0.3626603559551803,-0.8911605114549249,1,-0.176010571085054,-0.42411068169498717
1,1,1,0,1.4100994218432374,1,2,1,2,2,0,0,0,0,0,0,0,0.6344178441444933,1.459903261839346,0,0.30898256355971704,0.6178691570607687
1,0,0,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,0,-1.481049737066981,-0.9834559780289841,0,-1.145996840374596,-1.5866168830067906
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9801912244312402,0,-1.145996840374596,-1.5049057708325189
1,1,1,0,0.7992939660427822,1,2,1,2,0,2,0,2,2,0,1,2,1.3107692232121058,1.4508810711536886,1,1.278968832849259,1.401922451904531
0,0,1,0,0.3920903288424788,1,2,0,0,0,0,0,0,0,0,1,2,-0.4823097399671412,-0.03356709510700443,1,-0.661003705729825,-0.4072873417077554
1,0,1,1,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,3,-1.4760643460664828,-0.5915311322781931,0,-1.145996840374596,-1.5232686869873586
1,1,1,0,-0.38159658183809786,1,0,1,2,2,0,0,0,2,0,1,2,0.8388188751649267,-0.11278148814415713,0,0.30898256355971704,0.7698989460614445
0,0,1,1,1.4100994218432374,0,1,0,2,2,2,2,2,0,2,0,1,-0.3510277769540174,0.5930450042005302,0,0.7939756982044881,-0.3535915857122337
0,0,0,0,-0.30015585439803716,1,0,1,0,2,2,0,2,2,0,1,2,1.15456030519649,0.03940455963175942,1,0.7939756982044881,0.9937537872036016
0,1,1,0,0.26992923768238775,1,0,1,2,2,0,0,2,2,1,0,3,1.141265929195161,0.7051054655284988,0,0.7939756982044881,1.1485394357871974
0,0,0,0,1.4915401492832983,1,2,0,2,2,0,2,0,0,2,1,3,0.07106866108817798,1.0139114494124029,0,0.7939756982044881,0.05245425726454696
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,1,0,3,-1.2932666760482092,-0.9943752552646818,0,-1.630989975019367,-1.289033846101841
1,0,0,0,-0.015113308357824713,1,0,1,0,0,0,0,2,2,0,0,2,0.8737166121684152,0.26107691708938857,0,-0.176010571085054,0.8272080451717744
0,0,0,0,-0.9516816739185228,1,0,1,0,0,0,0,0,0,0,0,2,0.2073360151017999,-0.709062261796976,1,-1.145996840374596,0.3300976063964566
0,0,0,0,-0.6666391278783103,1,0,1,0,2,2,0,0,2,0,1,1,0.9451738831755587,-0.31149027468792506,1,0.30898256355971704,1.1128173675815922
1,0,1,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,1,0,-1.4561227820644893,-0.44523487646577425,0,-1.145996840374596,-1.4438708826509934
0,0,1,1,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.476948923228718,2.396380184035458,0,1.7639619674940301,1.402578957938329
1,0,1,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.5093002860698053,-0.950168726819554,1,-1.145996840374596,-1.3102345670984088
0,1,0,0,-0.2594354906780068,1,0,1,2,0,0,0,2,0,0,1,1,0.6992279271509723,-0.03797892429314493,0,-0.176010571085054,0.649545302475551
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9773014763143181,1,-1.145996840374596,-1.4325803945161024
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,2,-1.4993295040688086,-0.9920149266500967,0,-1.145996840374596,-1.6285766433124977
0,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.9889045870738676,0,-1.145996840374596,-1.511807047198589
0,0,0,0,0.14776814652229667,1,2,0,2,0,2,2,2,2,1,1,1,0.827186296163764,0.4713446961008446,0,1.7639619674940301,0.9354775692281401
1,0,0,0,-1.0331224013585834,1,0,1,2,0,0,0,0,0,0,0,3,0.31867641411292996,-0.7703646283383981,0,-0.661003705729825,0.3798130868087952
0,1,1,0,1.125056875803025,0,1,0,0,2,0,0,2,2,2,1,1,-0.5088984919697991,0.2769815613054252,0,-0.176010571085054,-0.5400797297504318
0,0,1,0,-0.5444780367182193,1,2,1,0,2,0,0,0,2,0,1,2,0.8089065291619363,-0.29071055922120337,0,0.30898256355971704,0.6804887257544798
1,1,1,0,0.5142514200025698,1,2,0,2,0,2,2,0,2,2,0,1,0.34526516611558833,0.5296911370875527,0,1.278968832849259,0.4166672171324418
1,1,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.19570343610063723,-0.8761382330761166,0,-1.145996840374596,0.28818385459985685
0,0,1,1,-0.055833672077855064,1,2,1,0,0,2,2,2,2,0,1,2,1.3107692232121058,0.4251749036678843,1,1.278968832849259,1.32055691729122
1,0,1,1,0.5956921474426305,1,0,1,2,0,2,0,0,2,0,0,2,0.8404806721650927,0.8194821371791912,0,0.30898256355971704,0.7706006928682516
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.4815325201292102,-0.9708160874106916,1,-0.661003705729825,0.47990131204928854
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6601220189849164,-0.9859707206650842,1,-1.145996840374596,-0.6579811351883762
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.5076384890696393,-0.9972208850897424,0,-1.145996840374596,-1.5026973623953763
0,1,1,1,1.0843365120829946,1,2,1,0,0,2,0,0,2,0,1,1,0.7972739501607736,1.3539531839341816,0,0.30898256355971704,0.8577075927322996
1,0,1,0,-0.9109613101984924,1,0,1,0,0,0,0,0,0,0,1,2,0.1774236690988095,-0.7147535214470971,1,-1.145996840374596,0.0398207207377202
1,1,0,0,0.10704778280226633,1,2,1,2,0,0,0,0,2,0,0,1,0.8720548151682491,0.3974024389411299,0,0.30898256355971704,0.864874225681162
1,0,0,0,-1.1552834925186746,0,1,0,0,0,2,0,0,0,0,1,2,-1.166970104035584,-0.9534996578550902,1,-1.145996840374596,-1.1639827183486477
1,0,1,1,-0.015113308357824713,1,0,1,2,2,0,0,0,2,1,1,2,0.8654076271675846,0.328291134740239,0,0.30898256355971704,0.984919463327395
1,0,0,0,0.43281069256250915,1,2,1,0,2,0,0,0,0,0,1,2,0.4350022041245586,0.479175692906244,1,-0.176010571085054,0.447622598031985
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,2,0,0,2,-0.3477041829536853,-0.9196168097055311,1,-0.661003705729825,-0.5279610884516124
0,1,1,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,1,3,-1.5225946620711341,-0.5508761263279085,0,-1.145996840374596,-1.512819234398946
0,1,0,0,-0.8702409464784621,1,2,1,0,0,0,0,2,2,0,1,0,1.0099839661820376,-0.5656336949555484,1,0.30898256355971704,0.8590448878259774
0,1,0,0,1.369379058123207,1,2,1,2,0,0,0,2,2,2,1,0,1.2509445312061254,1.8494898381214824,0,0.7939756982044881,1.1029485423781118
1,0,1,1,1.1657772395230555,1,2,1,0,0,2,0,2,2,1,1,2,1.1678546811978192,1.747797175380944,0,0.7939756982044881,1.2440287330090893
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.7956121531606076,1.862504734220597,0,2.248955102138801,0.8458299892328875
1,0,1,1,0.47353105628253944,0,1,0,0,0,2,2,2,2,1,1,2,-0.3477041829536853,0.01648510700975942,0,0.30898256355971704,-0.4008772211142315
1,0,0,0,0.35136996512244845,1,2,0,0,0,2,0,0,0,0,1,0,-0.3011738669490337,-0.018610994165988107,0,-0.176010571085054,-0.33750605960572994
1,0,1,0,0.7178532386027215,1,2,1,2,0,2,0,2,2,1,1,2,1.302460238211275,1.302180368434823,0,1.278968832849259,1.3205098995632036
1,0,1,0,0.5956921474426305,1,2,1,2,0,2,2,2,2,1,1,1,1.5317882242341998,1.3218130083131483,1,1.7639619674940301,1.5730987289949854
1,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.9327640606802298,0,-1.145996840374596,-1.460047474453062
1,0,0,0,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8476157573877182,0,-1.145996840374596,-1.4855821970075218
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.9036289581714056,1.912601054629222,0,2.248955102138801,0.8980726513240389
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.5230774451333633,-0.970264608762424,1,-0.661003705729825,0.5213089702457101
0,1,0,0,0.3920903288424788,1,2,0,0,0,2,0,0,0,0,0,2,-0.3028356639492,0.06265489944271976,0,-0.176010571085054,-0.23526809880033547
0,1,0,0,-0.5851984004382496,1,0,1,0,2,0,0,0,0,0,1,2,0.3303089931140931,-0.43462442727310635,0,-0.661003705729825,0.2371604180000437
0,0,0,1,-0.7888002190384014,1,2,1,0,2,2,0,2,2,1,1,1,1.3091074262119398,-0.43263910413934314,0,1.278968832849259,1.1649750908867
0,0,1,1,1.4508197855632678,1,2,1,0,2,0,2,0,0,1,1,0,0.6277706561438292,1.523698311870937,0,0.30898256355971704,0.6476754000827895
1,0,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,0,0.24721914310578694,-0.8709763929283322,1,-0.661003705729825,0.38507777477948324
1,0,0,0,1.4915401492832983,1,2,1,2,2,2,0,2,2,2,1,1,1.505199472231542,2.2725401387804944,0,1.7639619674940301,1.4220755637649678
1,0,0,0,-0.62591876415828,1,0,0,0,0,0,2,0,0,0,0,3,-0.44076481496298814,-0.6084946154989033,1,-0.661003705729825,-0.3906338079154803
1,0,1,1,-0.30015585439803716,1,2,2,1,1,1,1,1,1,2,0,1,-1.304899255049372,-0.7275698852328354,0,-0.661003705729825,-1.3097708013266087
1,1,0,0,0.43281069256250915,1,0,1,0,0,0,0,2,2,0,1,3,0.8238627021634315,0.695752387653881,1,-0.176010571085054,0.8257997033086985
0,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,1,-1.504314895069307,-0.46636753826738714,0,-1.145996840374596,-1.4588754271786888
0,1,0,0,-1.1145631287986442,1,0,1,2,2,0,0,0,0,0,0,2,0.5297246331340278,-0.8404244758143092,0,-0.176010571085054,0.33779022911916995
1,0,1,1,-0.46303730927815856,1,2,0,2,2,0,2,2,0,1,0,3,0.4233696251233959,-0.2888575909630243,1,1.278968832849259,0.417987004079401
0,0,1,1,1.4915401492832983,1,2,1,2,2,2,2,2,0,1,1,1,1.3406815692150957,2.1860903458780716,0,1.7639619674940301,1.328002165230605
1,0,0,0,-0.7888002190384014,0,1,0,0,0,0,0,0,0,0,1,0,-1.3165318340505352,-0.8593732821687827,0,-1.630989975019367,-1.2997361331433774
1,0,1,0,0.3920903288424788,1,2,1,0,2,2,0,2,0,0,1,0,1.0133075601823696,0.7410177551036825,1,0.7939756982044881,0.97746362011048
1,0,1,0,0.7992939660427822,1,2,1,0,2,0,2,0,2,0,1,1,1.0266019361836989,1.2391353293648752,0,0.7939756982044881,1.0961746741911071
1,1,0,0,0.5549717837226001,1,0,1,2,0,0,0,0,2,0,0,2,0.6726391751483144,0.7454516434357538,1,-0.176010571085054,0.7131524510026962
1,0,1,0,1.1657772395230555,1,2,0,2,2,2,2,0,2,2,1,0,0.53304822713436,1.1387441562342484,0,1.7639619674940301,0.4943464754332205
1,0,0,0,-0.13727439951791576,0,1,0,0,0,0,0,0,0,1,1,3,-1.3265026160515319,-0.6581056346970532,0,-1.630989975019367,-1.2451702854192868
0,0,0,1,-0.30015585439803716,1,0,0,0,2,0,2,0,0,1,1,1,-0.3327480099521901,-0.44708784472395324,0,-0.176010571085054,-0.4673734029786085
0,0,1,1,-1.1145631287986442,1,0,1,0,0,0,2,2,0,0,1,2,0.6975661301508063,-0.7980047381895683,1,-0.176010571085054,0.974805642812919
1,0,0,0,-0.7073594915983407,0,1,0,0,0,2,0,2,2,1,0,2,-0.46569176996548,-0.702157749120666,0,-0.176010571085054,-0.6255175311623816
0,0,1,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.8347332161641879,0,-1.145996840374596,-1.4693968878037278
1,0,0,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,0,3,-1.4860351280674797,-0.6328699717523295,0,-1.145996840374596,-1.5089837977761056
0,1,0,0,-1.0738427650786138,1,2,1,0,2,0,0,2,2,0,1,2,1.113015380192337,-0.7584526895358188,1,0.7939756982044881,0.9497402070513521
1,0,1,1,1.0436161483629645,1,2,0,2,2,2,2,0,0,2,0,1,0.22727757910379318,0.8605342077562286,0,1.278968832849259,0.2707212456432278
1,0,1,1,1.2064976032430856,1,0,1,2,2,0,0,0,0,1,1,1,0.5546515881365197,1.1926567088888853,0,-0.176010571085054,0.5170613459533031
0,0,1,1,1.5322605130033284,0,1,0,0,2,2,2,2,2,1,1,0,-0.2114368289400632,0.8088716879865232,0,0.7939756982044881,-0.19887668262542338
0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.2982520670487077,-0.994441432702474,1,-1.630989975019367,-1.2940027650854113
1,0,1,1,-0.9109613101984924,0,1,0,2,2,2,2,0,2,2,0,1,-0.36764574695567864,-0.7759235331129352,0,0.7939756982044881,-0.4194730239769879
1,0,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,1,0,-1.5009913010689746,-0.7976076735628157,0,-1.145996840374596,-1.5441687246813305
1,0,0,0,1.369379058123207,1,2,1,0,2,0,0,0,2,0,0,1,0.8188773111629334,1.6311263525534583,0,0.30898256355971704,0.8545276887500041
0,0,1,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.14086413509515497,-0.7821442122653932,1,-1.145996840374596,0.2534605755122859
1,0,1,1,0.758573602322752,1,2,1,0,2,0,2,0,0,1,0,0,0.6460504231456565,0.891196420599905,0,0.30898256355971704,0.6474805405148065
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,1,1,1.3739175092184182,2.3245335457391603,0,1.7639619674940301,1.3276541008573595
1,0,0,0,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.27573239913425635,0,-0.661003705729825,-1.3020294803665637
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,0,-0.6219006879810957,-0.9703307862002162,1,-1.145996840374596,-0.8145020831708498
1,0,0,1,1.5322605130033284,1,2,0,2,2,0,2,0,0,1,0,0,0.006258578081699082,1.002264220360992,0,0.7939756982044881,0.008563854179164174
1,0,1,0,1.6137012404433893,1,2,0,0,2,2,2,2,2,2,1,1,0.6875953481498096,1.7416867919581394,0,1.7639619674940301,0.7198356870429979
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9969341161926433,0,-1.145996840374596,-1.4811653801332372
0,1,1,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,3,0.3868100911197414,-0.9720734587287416,1,-0.661003705729825,0.38549185136144754
0,0,0,0,-1.1145631287986442,1,2,1,0,0,2,0,2,2,0,1,2,1.1877962451998125,-0.7790118135432335,1,0.7939756982044881,1.2600215924698708
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.46443176706532,-0.9804118158905472,0,-1.145996840374596,-1.5104267919253747
1,0,0,0,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-0.35532179765223093,0,-0.661003705729825,-1.3032837919225406
1,1,1,1,-0.4223169455581282,0,1,0,2,0,0,0,0,2,0,0,3,-0.8213163280010305,-0.6174506287467685,1,-0.661003705729825,-0.8199980087132839
